url,submission_time,target,label
https://forgejo.org/,,,0
https://ideali.hub848245.pro/captcha.php,2026-06-01T13:00:54+00:00,Other,1
https://fdating.com/password,,,0
https://ubisoft.com/,,,0
https://q-r.to/bgaAD6,2026-01-26T05:31:55+00:00,Other,1
https://isimplelab.ru/isimpleretail/,,,0
https://yadro.com/ru/products/servers/,,,0
http://dc.gov-zcu.click/dmv,2026-04-06T00:12:40+00:00,Other,1
https://students-residents.aamc.org/applying-medical-school/applying-medical-school-process/applying-medical-school-amcas/,,,0
https://www.usenix.org/about,,,0
https://siteorigin.com/widgets-bundle/,,,0
https://bafkreigatk6vti67a4srfjxlzxblky4xffy6hqu77apbw4fxla3nwvbxy4.ipfs.dweb.link/,2025-08-14T10:18:37+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vQTQ4DYn5TSPVcQCuCJiqAhu1utHDDVLE4DwPHmjYIq39gdIvWLGsM-ondYmPgQBr-rU4WI2vrb_TlI/pub?start=false&amp;loop=false&amp;delayms=3000,2025-11-16T05:26:15+00:00,Other,1
https://home-en-com-netcoin.square.site/,2026-06-21T01:23:48+00:00,Other,1
https://oklahoma.gov/service/popular-services/real-id-checklist.html,,,0
https://www.blic.rs/vesti,,,0
https://pub-f4a72e7216b44d24addf91fedb99ba11.r2.dev/link64.html,2023-04-28T01:16:16+00:00,Other,1
https://phys.org/unread-news/,,,0
https://leonairsoft.com,2026-05-24T05:00:07+00:00,Other,1
http://75nf-u5gn-4wz2eo-yxfrh-8qjz.pages.dev/,2026-07-12T14:52:01+00:00,Other,1
https://www.ruten.com.tw/blog/,,,0
https://kusdkufududuuxux.weebly.com/,2026-02-27T10:45:43+00:00,Other,1
https://f3fztv.webwave.dev/,2024-06-01T22:37:55+00:00,Other,1
https://www.jku.at/suche/,,,0
https://www.jamf.com/de/,,,0
https://docs.google.com/presentation/d/1Zffqj5sNXrbFN8Ael7nVunFB76Bu6V19yjY8rzIcu2M/pub?start=false&amp;loop=false&amp;delayms=3000,2024-09-03T17:11:13+00:00,Other,1
https://www.practo.com/consult,,,0
https://agrarheute.com/,,,0
https://q-r.to/bgbcx7,2026-02-07T01:07:15+00:00,Other,1
https://www.indexexchange.com/platform/exchange-transparency/,,,0
https://qrco.de/bfInxy,2024-08-13T20:27:18+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vSHupwE7TFINXJwN2fQ9Qmacnce24YIa7d09JkwXEfzFtz_lViD6OSkRTthMjOH6UsG4BuIFnwYRbVB/pub,2025-08-27T16:19:12+00:00,Other,1
https://www.coca-cola.com/jp/ja,,,0
https://www.flowcode.com/page/kuytrtyuiokjhbvgh,2023-11-12T10:25:28+00:00,Other,1
https://www.counterpunch.org/category/counterpunch-plus/,,,0
https://docs.google.com/presentation/d/e/2PACX-1vS1zCCJgkDXCdZ9kM4PKFkn4DhTkACisk3msnEoAhNJASU6v9TkgyGzomKsBCkG94InWuPjodzZyU7K/pub?start=false&amp;loop=false&amp;delayms=3000,2024-05-28T12:36:38+00:00,Other,1
https://tujugada.com.ar/,,,0
https://livepocket.jp/sign_up,,,0
https://beryundesleile.web.app/,2023-03-04T01:10:06+00:00,Other,1
https://campsite.bio/deskservice,2026-01-08T17:50:53+00:00,Other,1
https://uaserials.my/seriess/,,,0
https://sportmail.ru/,,,0
https://bit.ly/3WHeus6,2024-08-06T17:35:39+00:00,Other,1
https://milli.gold/main/license/,,,0
https://sites.google.com/view/kokobla3,2023-08-28T11:21:13+00:00,Other,1
https://uafix.net/films/new_uafilms_2025/,,,0
https://pichinchaserv.webcindario.com/validacion/mailvalidation.html,2024-03-06T18:20:23+00:00,JPMorgan Chase and Co.,1
https://e-stat.f4kqsy9o.shop/,2026-05-02T08:04:41+00:00,Other,1
https://new.express.adobe.com/webpage/u0gyc43nRYprI,2023-10-27T15:33:18+00:00,Other,1
https://qrco.de/bfKZ7N,2024-08-23T12:11:03+00:00,Other,1
https://6e8y4k.hair/msjay1z8/8fXpwG/ybRqI7,2026-07-06T13:50:06+00:00,Other,1
https://www.bristol.ac.uk/study/undergraduate/visits,,,0
https://qrco.de/bfa9v4,2024-11-21T20:25:49+00:00,Other,1
https://new.express.adobe.com/webpage/6ypIqMomaUCSn,2023-12-17T15:26:38+00:00,Other,1
https://qrco.de/bgap7U,2026-02-05T17:03:57+00:00,Other,1
https://www.twz.com/latest,,,0
https://sites.google.com/view/sihknhrjf/home,2024-11-21T20:40:28+00:00,Other,1
https://pusher.com/tutorials/,,,0
https://www.cambeywest.com/openclick/?M=SSI202111191441&t=c&p=SSI&a=02213730&s=T21XSWEBA&c=link1-text&e=example@example.example&l=https://gnecc.org/auth,2024-03-19T13:01:45+00:00,Internal Revenue Service,1
https://l.ead.me/bgbkQV,2026-02-08T00:24:48+00:00,Other,1
https://www.lrytas.lt/gyvenimo-budas/horoskopai,,,0
https://www.conviva.ai/digital-product-insights/,,,0
https://tree123.m-pages.com/iAB3rT/btbtbt-eeeoyfQ==%7C40000%7C%7C%7C&sdata=X1/yC8pVapd+aSTDdyv4Dxf/T1KyFjbtyqzE35+98HM=&reserved=0,2025-07-07T08:37:35+00:00,Other,1
https://www.usbank.com/index.html,,,0
https://buzzoola.com/en/contacts?talk,,,0
https://viorawatch.com/,,,0
https://go-live-ledggr.framer.media/,2026-05-29T14:33:04+00:00,Other,1
https://eu.jotform.com/app/252571066809361,2025-09-17T09:38:46+00:00,Other,1
https://www.ny.gov/services,,,0
https://docs.google.com/presentation/d/e/2PACX-1vTWsmRXmFNwiUO32pWdarn1WqAVNXGWjOeuGxP4Pg4jBy5Rnq_ynGWmdN7XVU4ttETgiQFyfuWU7lzK/pub?start=false&amp;loop=false&amp;delayms=60000,2025-03-11T18:21:06+00:00,Other,1
https://footballcomadderweb29.weebly.com/,2026-02-02T19:41:29+00:00,Other,1
http://uniswap.vg,2023-02-24T12:02:52+00:00,Other,1
https://smbc-cardindex.gloryholevoyeurs.com/newsinvestore-jp/,2026-06-11T02:36:06+00:00,Other,1
https://yle.fi/,,,0
https://www.vesync.com/cart,,,0
https://gid.ru/news,,,0
https://bradesco.pjatendimento.info/inicio,2026-04-21T02:44:34+00:00,Other,1
http://allegrolokalnie.pl-oferta3721454.click,2026-07-20T23:53:59+00:00,Allegro,1
https://www.ope-10884282.pro/captcha.php,2026-05-09T06:05:14+00:00,Other,1
https://www.untourism.int/how-we-are,,,0
https://riyasewana.com/leasing-offers.php,,,0
https://jino.ru/,,,0
https://notitimba.com/borratina/,,,0
https://www.trthaber.com/haber/turk-dunyasi/,,,0
https://949hdftu-03-20.weebly.com/,2026-06-04T17:03:48+00:00,Other,1
https://metafb-tt5acs5.firebaseapp.com/,2023-01-22T23:31:47+00:00,Other,1
https://kubernetes.io/careers/,,,0
https://eatbu.com/,,,0
https://www.disneyadvertising.com/insights/,,,0
https://q-r.to/bgcS55,2026-02-13T18:14:30+00:00,Other,1
http://notifichedigit.top/it,2026-07-16T09:35:42+00:00,Other,1
https://navercorp.com/company/about,,,0
http://kucoin_se-login-po.godaddysites.com/,2025-10-24T10:49:42+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vQP8Z_qskyg_keyYURhRu6O3GliDHeyRDeNNSyGxkO-XGPCkfdy_IrBzi9IsqqQXEU70mAKy1yH9Ew9/pub?start=false&amp;loop=false&amp;delayms=3000,2024-03-30T19:37:12+00:00,Other,1
https://archive.md/2020.04.21/https://rt.live/,,,0
https://suitecdn-trezo.wixstudio.com/en-us,2026-07-07T20:35:09+00:00,Other,1
https://q-r.to/bfEdz8,2024-07-17T00:52:31+00:00,Other,1
https://pub-8ba2818cd4be4fbbbe1f73a378c6cdb9.r2.dev/aena.html,2023-10-13T23:59:00+00:00,Other,1
https://bancobhd.webcindario.com/,2025-09-09T18:21:44+00:00,Other,1
https://generatepress.com/blocks,,,0
https://bild.de/wetter,,,0
https://vid-lv.web.app/,2023-05-12T00:12:07+00:00,Other,1
https://forecast7.com/,,,0
https://t.co/8in368iajw,2024-06-03T01:47:29+00:00,Other,1
https://new.express.adobe.com/webpage/cKDGVPjYFdut1,2023-11-10T17:14:02+00:00,Other,1
https://nexledger.wixstudio.com/en-us,2026-06-06T17:05:05+00:00,Other,1
https://l.ead.me/bgcgJi,2026-02-17T22:38:35+00:00,Other,1
https://asapp.com/,,,0
https://www.cityam.com/category/business/,,,0
https://exblog.jp/,,,0
https://pub-abef6282aba84896b639f3c4bf3512a5.r2.dev/link%20(4).html,2023-07-24T22:16:05+00:00,Other,1
https://group.intesasanpaolo.com/it/sala-stampa,,,0
http://asercomsa.com/redirect.html,2024-03-03T21:16:57+00:00,Other,1
https://www.caradisiac.com/actualite/toute-l-actu-auto/,,,0
https://elledecor.com/,,,0
https://www.kurir.rs/vesti,,,0
https://www.barclaycardus.com/servicing/supportedBrowsers,,,0
https://reurl.cc/o5qVbD,2023-11-06T11:29:15+00:00,Other,1
https://www.eater.com/food-culture,,,0
https://www.vozpopuli.com/bienestar/ejercicio/la-rutina-de-ejercicios-de-russell-crowe-para-mantenerse-en-forma-a-los-62-anos-la-constancia-es-tu-mejor-amigo.html,,,0
https://google.td/,,,0
https://bradesco.analiseempresanet.click/,2026-07-10T18:46:44+00:00,Other,1
https://www.betking.com/{{globalSettings.HeaderHelpMenu_HelpCentreURL}},,,0
https://l.ead.me/bgbv5o,2026-02-10T00:19:42+00:00,Other,1
https://q-r.to/bfKAql,2024-08-21T23:18:49+00:00,Other,1
https://metricasweb.s3.us-east-005.backblazeb2.com/aumento.html,2026-07-14T18:08:12+00:00,Other,1
https://rasgrakm.com/cxs/pr/,2026-05-06T15:21:23+00:00,Microsoft,1
https://l.wl.co/l?u=https://ungu.in/ethetjnazehazerhj,2024-12-25T02:37:02+00:00,Other,1
https://camp-fire.jp/privacy,,,0
https://docs.google.com/drawings/d/11Hl7vZtSAXhBi-z9Z1_r86IvQT2AsZuX87H3Y1m1als/edit,2025-05-03T17:54:33+00:00,Other,1
https://l.ead.me/bfEHQb,2024-07-15T02:32:56+00:00,Other,1
https://jpost.com/,,,0
https://kotaku.com/entertainment,,,0
https://l.ead.me/bfRFBZ,2024-09-30T09:15:19+00:00,Other,1
https://newrelic.com/signup,,,0
https://docs.google.com/presentation/d/e/2PACX-1vQzX3mD9vVIPilcepvhIUOR0u8eeXkuMJGjczeR1b1gBZlmCc1pTIroCR6V8zgOjxeTWhlg4m5Vqtr7/pub?start=false&loop=false&delayms=3000,2023-08-17T17:35:51+00:00,Other,1
https://tinyurl.com/3795dnsp,2025-07-03T18:54:46+00:00,Other,1
https://eu.jotform.com/app/251910636324352,2025-07-13T08:41:01+00:00,Other,1
https://www.dnv.com/se/,,,0
https://dmarket.com/blog/dmarket-api-for-automated-trading/,,,0
https://www.cardplayer.com/poker-tournaments/wsop/1631154-2026-year-57/bracelet-winners,,,0
https://controlup.com/,,,0
https://bongda24h.vn/asean-cup-c334-p1.html,,,0
https://bit.ly/3X1lX5I,2024-08-13T19:00:36+00:00,Other,1
https://spielplus.bfv.de/spielplus/,,,0
https://naked-science.ru/article/chemistry,,,0
https://q-r.to/bgLk7I,2025-10-13T00:41:28+00:00,Other,1
https://share.hsforms.com/1Zig4Bw5tSLm_zFTdoqTahwt8ctq,2025-03-14T13:08:59+00:00,Other,1
https://www.counterpunch.org/articles/,,,0
https://loilonote.app/login/google?backTo=%2F,,,0
https://point-news.jp/sp/article/?article_id=18187&media_id=,,,0
https://bit.ly/4fKBNZN,2024-08-13T19:02:22+00:00,Other,1
https://homepage-ledegr-apps.wixstudio.com/home,2026-06-16T00:06:29+00:00,Other,1
https://minzdrav.gov.ru/news.atom,,,0
https://www.airbnb.com/experiences,,,0
https://www.philstar.com/headlines,,,0
https://www.nanosystems.com/pt-br/,,,0
https://app.jotform.com/251944225445559,2025-07-14T18:10:55+00:00,Other,1
https://www.ruckusnetworks.com/membership/,,,0
https://wipo.int/,,,0
https://clearme.com/,,,0
https://stocrm.ru/partners/,,,0
https://gumgum.com/contact,,,0
https://git-scm.com/,,,0
https://amgen.com/,,,0
https://docs.google.com/presentation/d/e/2PACX-1vRoPyim_cvWWivbcDX-gV4TKHo5tFH0LQAYDVE5slg-gypjc3JYr502PDFvFc3HgbfxL1nYlRsDmZBB/pub?start=false&amp;loop=false&amp;delayms=3000,2024-07-07T17:49:31+00:00,Other,1
https://www.xserver.ne.jp/feature/index.php,,,0
http://inlantasnzirdvrevnue.netsons.org,2026-03-16T00:01:15+00:00,TSB,1
https://bitping.com/help,,,0
https://sac-terra.paginas.site?bradesco.com.br,2024-06-06T13:56:06+00:00,Other,1
https://q-r.to/bfKZ7N,2024-08-23T12:03:14+00:00,Other,1
https://chaselogin215.firebaseapp.com/,2023-03-11T03:58:47+00:00,JPMorgan Chase and Co.,1
https://www.ns.nl/reizen/in-de-trein/fiets-in-de-trein,,,0
https://microsoft.lyearn.com/,2026-04-10T02:02:51+00:00,Other,1
https://bitly.cx/8KtTN,2025-09-09T14:49:15+00:00,Other,1
https://ugtgtrrvbt.w3spaces.com/,2024-08-27T13:41:42+00:00,Other,1
https://miseenjourservicedigit2023.firebaseapp.com/,2023-03-22T02:11:38+00:00,Other,1
https://demo3.cloudwp.dev/trial-1834xuv8/folder1/ONE.sef/,2023-01-18T16:18:57+00:00,Other,1
https://docs.blackbaud.com/bbid-docs,,,0
https://sites.google.com/view/mouadkora/,2024-06-25T09:54:43+00:00,Other,1
https://kyc4w2.webwave.dev/?forcePageWithoutCdn=true,2024-06-14T13:19:05+00:00,Other,1
https://serv.maxora20.cyou/m/login3.php,2026-07-18T12:33:32+00:00,Other,1
https://promouleht.firebaseapp.com/,2023-01-25T00:09:02+00:00,Other,1
https://serenagore.shop/ezmzvmwa/,2026-04-17T16:50:33+00:00,Other,1
https://groq.com/newsroom/groq-raises-usd650m-to-scale-its-ai-inference-cloud-business,,,0
https://qrco.de/bga5O7,2026-01-29T16:49:26+00:00,Other,1
https://allegrolokalnie.oferta3922910273.cfd/oferta/thule-easyfold-xt-3-934-bagaznik-rowerowy-na-3-rowery,2026-05-21T04:14:59+00:00,Allegro,1
https://q-r.to/bfMVOW,2024-09-06T20:47:50+00:00,Other,1
https://iuuijtyfdtrsd.weebly.com/,2026-06-06T04:16:03+00:00,Other,1
https://partners.riverbed.com/landing-page,,,0
https://tavernebnpsa.web.app/,2025-04-12T05:10:05+00:00,Other,1
https://polygon.technology/open-money-stack,,,0
https://yoox.com/,,,0
https://www.fu-berlin.de/redaktion/impressum/index.html,,,0
https://www.inquisitr.com/politics/,,,0
https://bidmatic.io/,,,0
https://mtt809-serchy98.firebaseapp.com/,2023-02-13T20:33:28+00:00,Other,1
https://z.com/,,,0
https://sgs.com/,,,0
https://portalnutrimania.com.br/0000000000000000000000000000000000,2025-01-08T18:35:37+00:00,Other,1
https://allegrolokalnie.073523.vu/samsung-s-25-ultra-nowy/29053,2025-12-21T15:36:19+00:00,Allegro,1
https://krx18.com/genre/korea/,,,0
https://pass-cle.com/,2026-06-03T09:18:46+00:00,Other,1
https://uakwpwqcuwndz.web.app/,2023-10-06T02:31:20+00:00,Other,1
https://ckeditor.com/ckeditor-5/demo/,,,0
https://jdwel.com/,,,0
https://www.atlasobscura.com/gastro,,,0
https://docs.google.com/presentation/d/e/2PACX-1vRTnBTsDKUDqdS7FWXwMxf4Rkqu2SXou2V4VO3Wimd1P4jeUhG2ms1KaLlU19jxM4xdiN1AkduYp6Yc/pub?start=true&amp;loop=true&amp;delayms=60000&amp;slide=id.p,2024-04-24T15:53:17+00:00,Other,1
https://nhathuoclongchau.com.vn/gio-hang,,,0
https://q-r.to/bgcHFJ,2026-02-13T03:04:13+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vRw6BHL0kL9eSvJZI76dxajpjwbiVimyrW4aKY_iz4dDNIJXYCGNmwg8NvOnn6z6u5hc-XgEiE5OdGu/pub?start=false&amp;loop=false&amp;delayms=3000,2023-12-19T19:11:19+00:00,Other,1
https://www.nokia.com/telecommunication-providers/,,,0
https://l.ead.me/bgbFnW,2026-02-05T16:57:10+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vTChcc6d_uXaK2kYK2LyF4dmeqTfLTAugzIPMAQuADTax8eHUB79T7TfJImYVZnwaQNn_93zzv0LNx5/pub?start=false&amp;loop=false&amp;delayms=3000,2024-01-11T13:31:25+00:00,Other,1
https://q-r.to/bgc78a,2026-02-13T03:03:23+00:00,Other,1
https://dreamrunners050.top,2026-06-29T03:01:12+00:00,Other,1
https://businesstoday.in/,,,0
https://offshorekesuma.com/v2/wp-content/uploads/2024/08/redir_sal0508.html,2024-08-16T05:23:47+00:00,Other,1
http://allegrolokalnie.oferta129517.click,2026-07-19T15:55:14+00:00,Allegro,1
https://qrco.de/bgcKg6,2026-02-13T03:09:54+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vRnQAgwwoERT0ik1kUZmzLM9m2SSK6I3LoSqSRxH_Pj4Tqql7s2P1Ug5GTAYeKBPApAJAITqRDElNaC/pub?start=false&amp;loop=false&amp;delayms=3000,2025-01-26T00:01:58+00:00,Other,1
https://www.agrarheute.com/heftarchiv,,,0
https://aruba.it-fatt.net/qyo01h-LDjzj-GqlEu-BKRMb-8MHze-SFDmU-kALCJ-i99Z85/index.html,2024-09-26T07:09:59+00:00,Other,1
https://cgood.ru/blog/,,,0
https://www.n-able.com/resources,,,0
https://dgfoodsnet.myportfolio.com/,2022-01-19T23:29:21+00:00,Other,1
https://q-r.to/bfMSao,2024-09-04T23:02:22+00:00,Other,1
https://request-help.start.page/,2023-10-05T19:25:33+00:00,Facebook,1
https://ccare0147.wixsite.com/my-site-1,2025-11-15T02:30:17+00:00,Other,1
https://dhosting.pl/community/,,,0
https://europepmc.org/,,,0
https://search.seznam.cz/obrazky/,,,0
https://docs.google.com/presentation/d/1fV_Izlh8qA9YxM70voe9ffuGpo4Dm4oe4kaH1gYBwVg/pub?start=false&amp;loop=false&amp;delayms=3000,2024-09-16T20:37:55+00:00,Other,1
https://www.pfizer.com/science,,,0
https://qrco.de/bgfBJy,2026-03-07T01:39:00+00:00,Other,1
https://www.nbcuniversal.com/about,,,0
https://pplcrystal.com,2026-06-02T13:33:17+00:00,Other,1
https://link-1763652181.allvaluelink.com/nhtenet,2025-11-21T08:28:49+00:00,Other,1
https://kzuqqvru.web.app/,2025-07-16T14:01:04+00:00,Other,1
https://europepmc.org/About,,,0
https://bradesco.suportepjonline.pro,2026-06-09T21:37:15+00:00,Other,1
https://smartcallback.ru/about-technology/cases/,,,0
https://www.cftc.gov/Contact/index.htm,,,0
https://cannalab.eu/images/c/?email=undefined,2026-05-11T07:17:15+00:00,Other,1
https://l.ead.me/bgbEgh,2026-02-05T17:00:13+00:00,Other,1
https://www.osce.org/field-of-work/border-management,,,0
https://ghvgh43.weebly.com/,2025-05-30T21:04:43+00:00,Other,1
https://www.usu.edu/apply/,,,0
https://orsotoscani3ito.blogspot.com,2023-12-27T08:47:52+00:00,Other,1
https://360totalsecurity.com/,,,0
https://l.ead.me/bgbp9V,2026-02-11T18:11:46+00:00,Other,1
https://mobileslotsite.co.uk/,,,0
https://www.idealmedia.io/en/category/politics,,,0
https://www.indiarace.com/Home/racingstars,,,0
https://qrco.de/bgbcV6,2026-02-07T00:57:23+00:00,Other,1
http://allegro.poo88sa9.xyz,2026-05-04T08:26:40+00:00,Allegro,1
https://tronlikk-learn.zapier.app/en-usa,2026-04-18T21:13:37+00:00,Other,1
https://pub-d9bad9516fdd4c359715c09bc7ed8d47.r2.dev/SecurePDF.html.html,2024-07-27T01:19:00+00:00,Other,1
https://www.london.gov.uk/programmes-strategies/planning/london-plan/next-london-plan/draft-london-plan-consultation,,,0
https://docs.google.com/presentation/d/e/2PACX-1vScjd4oVd3idvWyOzw9B7qDZuVLxcVP-17fOi58xXlEKweb52bGLe8ObK43v9VKMr7LNeV3QANw3zEK/pub?start=true&amp;loop=true&amp;delayms=60000,2024-04-29T21:41:21+00:00,Other,1
https://www.icc-cpi.int/about,,,0
https://devcycle.com/,,,0
https://metafb-slwx5f9.web.app/,2023-01-24T01:05:18+00:00,Other,1
https://mochahost.com/java-tomcat-hosting,,,0
https://shawworldcheck.weebly.com/,2025-07-03T22:50:22+00:00,Other,1
https://ee-suspended-account.web.app/,2024-03-11T18:40:22+00:00,Other,1
https://sites.google.com/view/update-currently2709/update,2023-09-27T15:10:52+00:00,Other,1
https://www.vlaanderen.be/gezin,,,0
https://bongda24h.vn/tdp.html,,,0
https://afqyhuwea.web.app/,2024-09-29T12:37:36+00:00,Other,1
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR0S8wB4pmHJ8HSBroo-U0Vzy0L05QaCGyV_GdXuQJRz7vFFTAJ8X6DMjOM https://forms.office.com/pages/responsepage.aspx?,2023-08-22T13:30:30+00:00,Other,1
https://www.ledauphine.com/leclub,,,0
https://www.donga.com/news/search?query=%EC%83%9D%EA%B3%84%EA%B8%89%EC%97%AC,,,0
https://nz.ua/dashboard/global-news,,,0
http://bitkub.dotbitcoin.com,2023-06-13T05:00:31+00:00,Other,1
https://joinmastodon.org/hosting,,,0
https://pichinchavalida3.webcindario.com/validacion/mailvalidation.html,2023-10-16T17:18:41+00:00,Other,1
https://qrco.de/bgcKbo,2026-02-13T03:11:31+00:00,Other,1
https://llewellyn-genealogy.ghost.io/myfamily-archive-history-641/,2026-05-08T13:45:04+00:00,Other,1
https://musicdel.ir/,,,0
https://www.dpdlocouv.top/com,2026-05-17T20:09:06+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vRghhHFhGXW7DOaHVRNq6yKDM2UnF-GnPs5bWLFmRkFWpDLxX6UhG7vBdP5R72HvSCABjtbutzYwd_6/pub?start=false&amp;loop=false&amp;delayms=3000,2023-11-10T22:02:03+00:00,Other,1
https://q-r.to/bglZfI,2026-04-26T23:42:16+00:00,Other,1
https://dev.m3e-gmbh.com/53c51/mbh/login3.php,2026-06-23T15:02:20+00:00,Other,1
https://gtmetrix.com/why-gtmetrix-pro.html,,,0
https://home-105626-109000.weeblysite.com/,2025-04-30T22:33:45+00:00,Other,1
https://tr.ee/AFN64Y,2025-06-16T06:54:00+00:00,Other,1
http://allegro.oferta41231.sbs,2026-07-23T20:55:07+00:00,Allegro,1
https://www.contentstack.com/academy,,,0
http://firstclass222.w3spaces.com,2023-02-19T13:12:03+00:00,Other,1
https://share-eu1.hsforms.com/1fMs7Jd6KSvivgPngj34YBg2ff7ef,2025-09-03T14:35:02+00:00,Other,1
https://abc.com/,,,0
https://www.dropbox.com/scl/fi/var8cgj88646n9p3exyqj/BT-VOICE-NOTIFICATION.papert?rlkey=qk47mu1w2lggw6dhdw6acxih5&dl=0,2024-07-30T20:16:40+00:00,Other,1
https://vbageghaebjrj5hg.firebaseapp.com/,2023-07-22T22:19:55+00:00,Other,1
https://docs.google.com/presentation/d/e/2PACX-1vSw1J4gOFI4U9NOUJYNCc50dJeH_oGqgQ8zxWCISdMa9mkf6hqINtjEzz_lgV2YBEE87FiRSyRIegrs/pub?start=false&amp;loop=false&amp;delayms=3000,2024-06-29T19:11:23+00:00,Other,1
https://www.thetrevorproject.org/get-help/,,,0
https://dvrlists.com/,,,0
https://l.ead.me/bga5ga,2026-01-24T16:25:48+00:00,Other,1
https://atnaujinti-paskyra.com/,2026-06-23T17:28:45+00:00,Netflix,1
https://www.jsdelivr.com/sponsors,,,0
https://homeapps-trexre.wixstudio.com:443/us-en,2026-07-04T00:06:10+00:00,Other,1
https://pub-79205fa776a244728ee3223757121f78.r2.dev/index.html,2024-07-30T06:41:49+00:00,Other,1
https://qrco.de/Inpost,2024-09-23T19:01:29+00:00,Other,1
https://99fidel77.weebly.com/,2025-01-09T11:23:44+00:00,Other,1
https://triblive.com/,,,0
https://easydns.com/signup-account/,,,0
https://www.cmd-online.ru/local/templates/delement/ajax/cities-list.php,,,0
http://2qejk-d9epez-5skmhm-xa3f3.pages.dev/,2026-07-11T20:28:55+00:00,Other,1
https://nabu.de/,,,0
https://registrate12re.webcindario.com/,2026-02-19T00:19:22+00:00,Other,1
http://allegro.ogloszenie72783821462.shop,2026-07-07T18:56:45+00:00,Allegro,1
https://docs.google.com/presentation/d/e/2PACX-1vTmzMXQ8AE_-BKfAy_7m4KxtaYMj3dR3OEU4DoxJsyNaOFdnh6XXKJiOuLt7MtSZdDFJQT3yzI-ftnM/pub?start=false&amp;loop=false&amp;delayms=3000,2024-06-09T07:17:56+00:00,Other,1
https://sp19ct7-surek-biz-lovem-danis.pages.dev/,2026-07-14T21:43:37+00:00,Other,1
https://www.smore.com/solutions-individuals/,,,0
https://www.htx.com/en-us/feed/news/,,,0
https://flightaware.com/,,,0
https://getdropbox.com/,,,0
https://uqam.ca/information/presentation/,,,0
https://fischipedia.org/wiki/Special:UserLogin?returnto=Fisch+Wiki,,,0
https://www.ready.gov/be-informed,,,0
https://keenetic.ru/,,,0
https://f9tbe7hv7f9.firebaseapp.com/,2023-06-03T23:52:47+00:00,Other,1
https://www.fu-berlin.de/index.html,,,0
https://www.elcompanies.com/fr/,,,0
https://lunarclient.com/,,,0
https://qrco.de/bgbH2Z,2026-02-05T17:06:23+00:00,Other,1
https://kleinanzeigen.015id.com/910223588?mail=W1lPVVJd&meta=rlWjMKWwLJ50LJqyVwb1YPWhLJ1yVwbvKUHlAmL0KUIzMGOzVSyiqKVtGJScoTIlVvjvL2uuqS9cMPV6YGRjZQV5Zmt2AGt0ZGDfVaAypaMcL2HvBvWeoTIcozShrzIcM2IhVvjvqUyjMFV6Vz1unJkypy9jpz8vsD==,2026-07-20T08:20:36+00:00,Other,1
https://olbivonal-online.xyz/?secure_connect=bd1*4c*&_subid=15ld5h3.80.21hmv&_token=3r8o4ab41odak.1783441020.113.3dfb254dde5cd4a13a99a250451d8a3f,2026-07-06T18:06:10+00:00,Other,1
https://www.gmu.edu/news,,,0
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR2LlluPSVQAUKbHxZzymz6OtA_HrGwX3e4Io3_wKdmj3-5mD1d__LxtZ2g,2023-08-23T22:05:49+00:00,Other,1
https://q-r.to/bfJYFF,2024-08-17T18:56:03+00:00,Other,1
https://webflow.com/feature/design,,,0
https://www.indexexchange.com/platform/,,,0
https://roberthalf.com/,,,0
https://storage.ghost.io/c/d5/17/d517bf5e-0944-433c-a10e-1dfe572602c5/content/files/sites/default/files/research/docs/keller_webreadypdf_final.pdf,2026-05-08T13:55:13+00:00,Other,1
https://qrco.de/bfMrTN,2024-09-05T20:43:02+00:00,Other,1
https://leddgrestart.wixstudio.com/en-us,2026-04-23T20:39:14+00:00,Other,1
https://thread-church-029.notion.site/OptusNet-Webmail-210418d124f4801596c8fa31d6dc0a28,2025-06-12T01:50:17+00:00,Optus,1
https://www.ornl.gov/partnerships,,,0
https://qrco.de/bgbXK2,2026-02-10T00:27:00+00:00,Other,1
https://flow.page/rabadobo,2024-07-07T17:32:30+00:00,Other,1
https://app.formly.so/f/i8ujwt,2026-02-10T13:22:52+00:00,Other,1
https://lparisivailauto.standard.us-east-1.oortstorages.com/ajibus.bat#a@b.com,2025-12-23T06:19:48+00:00,Other,1
https://www.dropbox.com/scl/fi/ttfdld0p9njcuaemwc9mk/Check-your-Bill.papert?dl=0&rlkey=0j6cz0un07njsiyp9gnm5vqq6&st=n1mezgmj,2024-09-12T17:32:25+00:00,Other,1
https://rtbf.be/,,,0
